"","wdpapolyID","area_wdpa","country","sub_loc","name","orig_name","desig","desig_eng","desig_type","iucn_cat","marine","rep_m_area","rep_area","status","status_yr","gov_type","mang_auth","int_crit","mang_plan","official","is_point","no_take","no_tk_area","metadata_i","action","ngrids","rcp","beta_sor","fgained","flost","ngained","nlost","nend","nstart"
"79",920,0.000624551063856756,"USA","US-AK","Safety Cove","Safety Cove","State Marine Park","State Marine Park","National","V",1,NA,0,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,1,85,0.5,0.476923076923077,0.507692307692308,31,33,63,65
"80",921,0.00336320541185869,"USA","US-AK","Kayak Island","Kayak Island","State Marine Park","State Marine Park","National","V",1,NA,0,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,2,85,0.580152671755725,0.430769230769231,0.415384615384615,28,27,66,65
"81",974,9.50253091337343e-05,"CAN","CA-PE","Savage Harbour","Savage Harbour","Provincially Owned Natural Area","Provincially Owned Natural Area","National","III",1,0.029,0.809,"Designated",1995,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.125,0.25,0.916666666666667,3,11,4,12
"82",997,0.000206193756876791,"CAN","CA-NL","Île aux Canes","Île aux Canes","Refuges d'oiseaux migrateurs","Migratory Bird Sanctuary","National","Ia",1,1.4775,1.6209,"Designated",1991,"Federal or national ministry or agency","Government of Canada, Environment Canada, Canadian Wildlife Service","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.508474576271186,0.62962962962963,0.444444444444444,17,12,32,27
"83",998,0.000144486674272337,"CAN","CA-PE","Little Harbour","Little Harbour","Provincially Owned Natural Area","Provincially Owned Natural Area","National","IV",1,0.154,1.23569729,"Designated",1992,"Sub-national ministry or agency","Prince Edward Island Department of Environment, Energy & Forestry","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.222222222222222,0.2,0.85,4,17,7,20
"84",999,2.31795924339567e-05,"CAN","CA-NL","Shepherd Island","Shepherd Island","Refuges d'oiseaux migrateurs","Migratory Bird Sanctuary","National","Ia",1,0.1501,0.182,"Designated",1991,"Federal or national ministry or agency","Government of Canada, Environment Canada, Canadian Wildlife Service","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0.508474576271186,0.62962962962963,0.444444444444444,17,12,32,27
"85",1001,0.000797523788733125,"CAN","CA-QC","Cap-Rouge 19-05-09","Cap-Rouge 19-05-09","Wildlife Habitat, Waterfowl Gathering Area","Wildlife Habitat, Waterfowl Gathering Area","National","VI",1,6.5448,6.5448,"Designated",1992,"Federal or national ministry or agency","Faune Québec, Ministère des Ressources Naturelles et de la Faune","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,1,85,0.777777777777778,0.375,0.125,6,2,20,16
"86",1024,0.00282911930000354,"CAN","CA-QC","Bonaventure, Rivière Cascapédia","Bonaventure, Rivière Cascapédia","Faunal Habitat","Faunal Habitat","National","VI",1,NA,23.43,"Designated",1993,"Sub-national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,2,85,0.588235294117647,0.5,0.375,12,9,27,24
"87",1025,0.00137093665288386,"CAN","CA-QC","Saint - Godefroi, Paspebiac","Saint - Godefroi, Paspébiac","Faunal Habitat","Faunal Habitat","National","VI",1,11.287863,11.287863,"Designated",1975,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,1,85,0.571428571428571,0.25,0.5,3,6,9,12
"88",1026,0.00202836858398691,"CAN","CA-QC","Pointe Saint - Pierre (Perce)","Pointe Saint - Pierre (Percé)","Faunal Habitat","Faunal Habitat","National","VI",1,16.534909,16.534909,"Designated",1975,"Federal or national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,3,85,0.928571428571429,0.153846153846154,0,4,0,30,26
"89",1029,0.00293911184999585,"CAN","CA-QC","Cap Gaspé (Fontenelle)","Cap Gaspé (Fontenelle)","Faunal Habitat","Faunal Habitat","National","VI",1,NA,24,"Designated",1993,"Sub-national ministry or agency","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,3,85,0.786885245901639,0.37037037037037,0.111111111111111,10,3,34,27
"90",1031,0.00104486902366422,"CAN","CA-QC","Estuaire de la Rivière Dartmouth","Estuaire de la Rivière Dartmouth","Wildlife Habitat, Waterfowl Gathering Area","Wildlife Habitat, Waterfowl Gathering Area","National","VI",1,8.447692,8.447692,"Designated",1975,"Federal or national ministry or agency","Faune Québec, Ministère des Ressources Naturelles et de la Faune","Not Applicable","Not Reported",1,0,"Not Reported",0,500,NA,1,85,0.571428571428571,0.666666666666667,0.333333333333333,8,4,16,12
"91",1033,0.000845367261107123,"CAN","CA-PE","Rollo Bay","Rollo Bay","Provincial Wildlife Management Area","Provincial Wildlife Management Area","National","IV",1,2.336,7.212,"Designated",1978,"Collaborative management","Co-managed by Prince Edward Island Department of Environment, Energy and Forestry and private stakeholders","Not Applicable","Not Reported",1,0,"Not Reported",0,1860,NA,1,85,0,0.6,1,3,5,3,5
"92",1054,0.0227962524000064,"CAN","CA-PE","Malpeque Bay","Malpeque Bay","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,205.6,244.4,"Designated",1988,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,2,85,0.340425531914894,0.444444444444444,0.703703703703704,12,19,20,27
"93",1077,0.00667323456078257,"USA","Not Reported","Edwin B Forsythe National Wildlife Refuge","Edwin B Forsythe National Wildlife Refuge","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,130.8,130.8,"Designated",1986,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,2,85,0.918918918918919,0.0810810810810811,0.0810810810810811,3,3,37,37
"94",1078,0.309444785775914,"USA","US-AK","Izembek Lagoon National Wildlife Refuge","Izembek Lagoon National Wildlife Refuge","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,758.82,1684.33,"Designated",1986,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,2,85,0.380952380952381,0.5,0.647058823529412,17,22,29,34
"95",1080,0.17849665280636,"USA","Not Reported","Chesapeake Bay Estuarine Complex","Chesapeake Bay Estuarine Complex","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,450,450,"Designated",1987,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,5,85,0.864864864864865,0.0769230769230769,0.179487179487179,3,7,35,39
"96",1081,0.119583234759505,"USA","Not Reported","Delaware Bay Estuary","Delaware Bay Estuary","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,512.52,512.52,"Designated",1992,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,5,85,0.9,0.157894736842105,0.0526315789473684,6,2,42,38
"97",1082,0.00294519295000145,"USA","Not Reported","Pelican Island National Wildlife Refuge","Pelican Island National Wildlife Refuge","Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance","International","Not Applicable",1,19.08,19.08,"Designated",1993,"Not Reported","Not Reported","Not Reported","Not Reported",1,NA,"Not Reported",0,1949,NA,2,85,0.886075949367089,0.157894736842105,0.0789473684210526,6,3,41,38
"98",1108,0.000380404047556099,"USA","US-CA","Seal Beach","Seal Beach","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,3.91331620161,"Designated",1974,"Federal or national ministry or agency","U.S. Fish and Wildlife Service","Not Applicable","Site-Specific Management Plan",1,0,"All",0,2297,NA,1,85,0.846153846153846,0.2,0.12,10,6,54,50
"99",1110,0.00859513030474746,"USA","Not Reported","Assateague Island","Assateague Island","National Seashore","National Seashore","National","V",1,NA,0,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,2,85,0.909090909090909,0.0769230769230769,0.102564102564103,3,4,38,39
"100",1111,2.01067054480557e-05,"USA","US-RI","Block Island National Wildlife Refuge","Block Island Nwr","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,0,"Designated",NA,"Federal or national ministry or agency","US Fish and Wildlife Service (FWS)","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,1,85,0.898550724637681,0.117647058823529,0.0882352941176471,4,3,35,34
"101",1112,0.000120885652670287,"USA","US-RI","Sachuest Point","Sachuest Point","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,1.12098095951,"Designated",1970,"Federal or national ministry or agency","U.S. Fish and Wildlife Service","Not Applicable","Site-Specific Management Plan",1,NA,"Not Reported",0,2297,NA,2,85,0.794117647058823,0.205882352941176,0.205882352941176,7,7,34,34
"102",1113,0.000268725845417882,"USA","US-MA","Nomans Land Island","Nomans Land Island","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,2.50096112988,"Designated",1970,"Federal or national ministry or agency","U.S. Fish and Wildlife Service","Not Applicable","Site-Specific Management Plan",1,0,"Not Reported",0,2297,NA,2,85,0.788732394366197,0.264705882352941,0.176470588235294,9,6,37,34
"103",1114,0.00174515475047566,"USA","Not Reported","Seal Island","Seal Island","National Wildlife Refuge","National Wildlife Refuge","National","IV",1,NA,0,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,2,85,0.753246753246753,0.142857142857143,0.30952380952381,6,13,35,42
"104",1116,0.00146792307588147,"USA","US-OR","Fort Stevens","Fort Stevens","State Park","State Park","National","Not Reported",1,NA,0,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,NA,"Not Reported",0,756,NA,1,85,0.693877551020408,0.230769230769231,0.346153846153846,12,18,46,52
"105",1118,0.0727805237002229,"USA","US-AK","Kachemak Bay","Kachemak Bay","State Park","State Park","National","II",1,NA,0,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,2,85,0.661654135338346,0.289855072463768,0.36231884057971,20,25,64,69
"106",1119,0.0567683839840223,"USA","US-AK","Shuyak Island","Shuyak Island","State Park","State Park","National","II",1,NA,0,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,4,85,0.683333333333333,0.274193548387097,0.338709677419355,17,21,58,62
"107",1120,0.00200706033032583,"USA","US-AK","Boswell Bay Beaches","Boswell Bay Beaches","State Marine Park","State Marine Park","National","V",1,NA,0,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,1,85,0.666666666666667,0.25,0.375,12,18,42,48
"108",1409,0.0935640755563019,"USA","US-AK","Tugidak Island Critical Habitat Area","Tugidak Island Critical Habitat Area","State Habitat Area","State Habitat Area","National","IV",1,71.58,639.464792,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,0,"Not Reported",0,788,NA,4,85,0.732142857142857,0.365384615384615,0.211538461538462,19,11,60,52
"109",1411,0.0155454844767368,"USA","US-AK","Cinder River Critical Habitat Area","Cinder River Critical Habitat Area","State Habitat Area","State Habitat Area","National","IV",1,20.88,104.019134,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,0,"Not Reported",0,788,NA,1,85,0.428571428571429,0.245283018867925,0.660377358490566,13,35,31,53
"110",1414,0.0281546296708143,"USA","US-AK","Port Heiden Critical Habitat Area","Port Heiden Critical Habitat Area","State Habitat Area","State Habitat Area","National","IV",1,191.78,191.78,"Designated",NA,"Sub-national ministry or agency","State Department of Natural Resources","Not Applicable","Not Reported",1,NA,"Not Reported",0,788,NA,1,85,0.436781609195402,0.192982456140351,0.666666666666667,11,38,30,57
"111",1421,1.48610876182552e-05,"USA","Not Reported","High Island-A-330 Reef","High Island a 330 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.878661087866109,0.107438016528926,0.132231404958678,13,16,118,121
"112",1554,1.4860614411987e-05,"USA","Not Reported","High Island-A-341 Reef","High Island a 341 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.863636363636364,0.213592233009709,0.0776699029126214,22,8,117,103
"113",1555,1.48569901838975e-05,"USA","Not Reported","High Island-A-349 Reef","High Island a 349 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.878661087866109,0.107438016528926,0.132231404958678,13,16,118,121
"114",1556,1.4852410945826e-05,"USA","Not Reported","High Island-A-355 Reef","High Island a 355 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.891774891774892,0.142857142857143,0.0803571428571429,16,9,119,112
"115",1557,1.48859231307078e-05,"USA","Not Reported","High Island-A-462 Reef","High Island a 462 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.884297520661157,0.08,0.144,10,18,117,125
"116",1558,1.48864139759537e-05,"USA","Not Reported","High Island-A-477 Reef","High Island a 477 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.850678733031674,0.114035087719298,0.175438596491228,13,20,107,114
"117",1559,1.48888787956877e-05,"USA","Not Reported","High Island-A-480 Reef","High Island a 480 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.850678733031674,0.114035087719298,0.175438596491228,13,20,107,114
"118",1560,1.48828076221072e-05,"USA","Not Reported","High Island-A-487 Reef","High Island a 487 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.887029288702929,0.117647058823529,0.109243697478992,14,13,120,119
"119",1561,5.77303975298111e-05,"USA","Not Reported","High Island-A-492 Reef","High Island a 492 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.62,0.62,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.878260869565217,0.172727272727273,0.0818181818181818,19,9,120,110
"120",1562,1.48727082315524e-05,"USA","Not Reported","High Island-A-497 Reef","High Island a 497 Reef","State Artificial Reef","State Artificial Reef","National","Not Reported",1,0.16,0.16,"Designated",NA,"Not Reported","Not Reported","Not Applicable","Not Reported",1,0,"Not Reported",0,756,NA,1,85,0.878260869565217,0.172727272727273,0.0818181818181818,19,9,120,110
